time,Actual,Constrained Transformer,Autoformer,Bayesian Bi-LSTM,LightGBM,LGBM Quantile p10,LGBM Quantile p90,SARIMA,Ensemble,Bayesian Lower,Bayesian Upper,LGBM Lower,LGBM Upper,volatility
2018-08-23 11:00:00+00:00,76.94,76.98058685302733,73.07431494712829,77.97348123073577,77.42192570852029,76.26958619757336,78.44814993390719,71.9828852930189,77.72406630645388,70.4761094354391,82.95199647653102,76.26958619757336,78.44814993390719,
2018-08-23 12:00:00+00:00,76.58,75.61134024620056,73.08872930288314,75.51563928604125,76.50297600286684,74.47167769329171,76.73785703740872,66.88459279925678,75.30488074025644,70.49335269331931,79.48247924160957,74.47167769329171,76.73785703740872,
2018-08-23 13:00:00+00:00,72.92,73.82524305343627,73.10582669019698,74.94538097381592,75.75507964745096,74.63879872087955,74.94647238040511,66.88459279925678,76.15104262236356,69.00402654647826,80.79697936046122,74.63879872087955,74.94647238040511,
2018-08-23 14:00:00+00:00,73.65,72.0453384208679,72.77712140083312,71.68229649543761,73.16157873050828,72.02080003139588,73.29346668866945,66.88459279925678,73.19011689999289,64.09352861785888,76.15071624839305,72.02080003139588,73.29346668866945,
2018-08-23 15:00:00+00:00,75.41,70.89536025524139,72.33985510349272,72.5446166706085,74.58913618714243,73.06404025320168,74.66770854990304,69.89837319336925,74.18012706937942,66.96372414088248,77.90101501548288,73.06404025320168,74.66770854990304,
2018-08-23 16:00:00+00:00,76.09,70.66436665773391,71.54670779943466,74.11042155265807,76.81078494595032,74.34565995708437,77.37479513798927,69.89837319336925,76.73603753679905,68.13769415974616,79.04800576424597,74.34565995708437,77.37479513798927,
2018-08-23 17:00:00+00:00,76.11,71.99017282485961,70.85085893869399,75.91226536512374,77.39445126872802,74.34685560680147,77.24560661007617,69.89837319336925,77.07090721842876,69.30599280500411,81.57487563467025,74.34685560680147,77.24560661007617,
2018-08-23 18:00:00+00:00,76.09,73.12702572345732,70.063540289402,76.0658396244049,77.63435409584737,75.34975721983767,78.38787256269008,73.06547752881374,77.08256285005508,69.19535506892203,81.33476312220095,75.34975721983767,78.38787256269008,
2018-08-23 19:00:00+00:00,77.89,73.90432772159575,68.99416409254073,76.03956441879271,77.91020671161024,74.65848129719537,79.07998337184598,73.06547752881374,77.40569697168566,69.0664070302248,82.50286038589476,74.65848129719537,79.07998337184598,
2018-08-23 20:00:00+00:00,75.38,72.27687479257582,67.80233063459396,75.6558045554161,76.77475054573713,74.53779397959248,77.62315820136234,73.06547752881374,75.93834828204112,69.95703349673748,79.81485812544821,74.53779397959248,77.62315820136234,
2018-08-23 21:00:00+00:00,69.13,68.37813387870787,66.6002708172798,70.92485509872435,70.92790162176095,68.49655926529492,72.28430748176436,61.81219857428837,71.64891293994476,65.1537106515169,77.1327051821947,68.49655926529492,72.28430748176436,
2018-08-23 22:00:00+00:00,70.08,64.45076162576675,65.64883698701857,65.40438505649566,64.62641682546781,60.26676779889859,68.69481530956057,61.81219857428837,66.42149937632338,60.96119906115531,70.52593980777263,60.26676779889859,68.69481530956057,
2018-08-23 23:00:00+00:00,66.16,62.40602019071578,65.15516534805298,66.12799558401107,64.08640397861278,60.258982119136014,68.27700069369227,61.81219857428837,66.67523097707443,61.71820407974719,70.52823487913608,60.258982119136014,68.27700069369227,
2018-08-24 00:00:00+00:00,63.92,61.35026885986327,65.04769605636596,61.23215996026992,62.264825553493154,58.54125607705643,64.74245912147778,56.412846788980914,63.448728687893926,56.259183324277394,65.3124350978136,58.54125607705643,64.74245912147778,
2018-08-24 01:00:00+00:00,62.24,58.26019674181937,65.48772556781768,60.36520153284072,61.73119489614373,57.43125241318688,62.83464288530944,56.412846788980914,63.60567652343427,57.48680888581275,64.64589820265769,57.43125241318688,62.83464288530944,
2018-08-24 02:00:00+00:00,60.59,56.93947908282279,66.08506091117857,59.69029265403746,60.62974447588864,57.81214270880946,62.06314185772006,56.412846788980914,60.691463344920614,56.7469108147621,62.93912745928763,57.81214270880946,62.06314185772006,
2018-08-24 03:00:00+00:00,60.35,57.01043755769729,66.77536484003066,60.273296908140175,60.668020073161536,58.39658310950553,62.413979051458696,61.66688340572134,61.29538291335185,57.40137391370534,64.20923419964313,58.39658310950553,62.413979051458696,
2018-08-24 04:00:00+00:00,66.43,58.72927392482757,67.25448026180267,62.81358810424804,63.39908749781795,60.6262678339355,65.91224805067938,61.66688340572134,62.928380250230504,58.269355902254574,69.19232509362696,60.6262678339355,65.91224805067938,
2018-08-24 05:00:00+00:00,70.36,63.79330170392989,67.52420203208922,69.8260704088211,70.40053744433045,67.39520391844088,72.64698195004362,61.66688340572134,70.85591290150651,62.77766169488429,73.88750233817099,67.39520391844088,72.64698195004362,
2018-08-24 06:00:00+00:00,74.04,67.91480208396911,67.8208157968521,73.1459611415863,74.32639781848583,71.36962921640291,76.33408372053846,72.2137783092858,74.03222433910418,66.74583730673788,78.26326097488402,71.36962921640291,76.33408372053846,
2018-08-24 07:00:00+00:00,75.8,71.66635867118835,68.04191610097884,74.93754158735274,75.49790723955215,74.08854706205308,76.78615582577066,72.2137783092858,76.3160798501058,67.5931167770624,80.09923510754108,74.08854706205308,76.78615582577066,
2018-08-24 08:00:00+00:00,75.47,73.64719461202621,68.23653149127959,75.98954900979994,76.64923449226964,75.03573191208417,76.96183345917132,72.2137783092858,77.3046836068219,70.02112741994857,81.86164174842834,75.03573191208417,76.96183345917132,
2018-08-24 09:00:00+00:00,75.1,73.90237866878509,68.55558403491973,75.97750312328337,76.43179100634464,74.79105990632807,77.59745872840807,71.99582084970142,76.20020636756296,68.67973900735377,81.72504491102694,74.79105990632807,77.59745872840807,
2018-08-24 10:00:00+00:00,74.88,73.44665804862976,68.8662605857849,75.4433022880554,75.44838643440463,74.13898152628403,75.28865289203338,71.99582084970142,75.86547594113682,68.70513929796218,79.19161055672168,74.13898152628403,75.28865289203338,
2018-08-24 11:00:00+00:00,75.33,72.80725153684615,68.95558394908905,73.85979556560515,75.1815315485008,73.44216510677981,75.67336269804389,71.99582084970142,75.89553084586422,66.65319068503379,77.89394630670546,73.44216510677981,75.67336269804389,
2018-08-24 12:00:00+00:00,75.09,71.40503756523131,69.021228787899,73.05201186180113,74.35639514553795,73.1421423581385,74.64557009407876,66.8975283559393,75.10778745563836,66.59268863177299,77.89259122157095,73.1421423581385,74.64557009407876,
2018-08-24 13:00:00+00:00,70.87,70.17105275630949,68.95487464189529,71.96694455623626,73.25604579246638,72.4784353534758,73.30625804837013,66.8975283559393,73.25070143048609,65.75389124190806,76.94164619648456,72.4784353534758,73.30625804837013,
2018-08-24 14:00:00+00:00,70.47,69.19746387004851,68.84932973146438,68.19318356990813,70.7503781047715,69.46884174539058,72.02953797505454,66.8975283559393,70.49159847623233,63.22798202013968,73.96853266680239,69.46884174539058,72.02953797505454,
2018-08-24 15:00:00+00:00,68.58,68.56697612524032,68.62499128580093,68.99400372743605,71.36326892554719,69.13695054942492,72.6883981569954,69.91130875005177,71.2618514909298,64.12080117106437,74.59221630525587,69.13695054942492,72.6883981569954,
2018-08-24 16:00:00+00:00,70.0,68.19858664035796,68.34810859680175,67.8592479109764,70.25791922311048,68.64002817033928,71.1457193855261,69.91130875005177,70.16027499098696,62.69427862513064,71.40782760965823,68.64002817033928,71.1457193855261,
2018-08-24 17:00:00+00:00,74.04,68.50825165748596,67.958452231884,70.59938795089721,71.82927758443172,69.52069987545944,74.46429740589856,69.91130875005177,70.89507697980491,64.78868883383274,74.12243413257598,69.52069987545944,74.46429740589856,
2018-08-24 18:00:00+00:00,73.8,69.28133481979368,67.40037549972533,74.2693001961708,74.98357075603117,73.26650135301924,76.3215585461713,73.07841308549627,75.63377664822862,68.69145336985586,81.26330196440219,73.26650135301924,76.3215585461713,
2018-08-24 19:00:00+00:00,73.44,68.66911636114119,66.66254798889159,73.30622756004333,75.1631942191281,72.80960355173089,76.06678364742848,73.07841308549627,75.06315606591639,64.5511850298643,78.9895495996475,72.80960355173089,76.06678364742848,
2018-08-24 20:00:00+00:00,72.4,67.39685363531112,65.6552084159851,70.92006264925003,72.1769676297031,70.40763225674439,73.61293702594261,73.07841308549627,72.53574767553506,64.66684558606147,76.91459075295924,70.40763225674439,73.61293702594261,
2018-08-24 21:00:00+00:00,69.92,62.59164896726608,64.78258169889449,68.33473044633864,67.34091024881621,63.888742741713415,70.52916309128413,61.82513413097089,69.04046190007861,63.0673708167076,72.75078050720691,63.888742741713415,70.52916309128413,
2018-08-24 22:00:00+00:00,69.74,60.48190415382384,64.21183612346648,65.55837873220443,64.29647290293622,61.111977944199175,69.35858545651205,61.82513413097089,65.93893675496318,58.10053138411044,70.4915917611122,61.111977944199175,69.35858545651205,
2018-08-24 23:00:00+00:00,67.36,59.596991002559655,63.8304077219963,65.55480135679244,63.83425199172056,60.43020530587595,68.0047842439462,61.82513413097089,64.08072308732571,60.63996385592222,70.53141997683048,60.43020530587595,68.0047842439462,
2018-08-25 00:00:00+00:00,66.06,59.36887472510337,63.810577960014335,62.62865013122558,62.95471562637255,58.703475470335455,65.15146571409467,56.42578234566344,63.39183657267464,58.15393928605317,67.02827078711985,58.703475470335455,65.15146571409467,
2018-08-25 01:00:00+00:00,64.91,59.45480574965476,64.17362605333328,61.47387951612472,62.592634177505545,59.30318331115736,65.04972821961282,56.42578234566344,64.25466059432627,56.54330372220277,66.2717863383293,59.30318331115736,65.04972821961282,
2018-08-25 02:00:00+00:00,64.31,59.533026913404456,64.82158125877379,61.34188053131103,62.086705635778046,58.62740968357466,63.5488790473734,56.42578234566344,63.67596405815175,58.165469999670975,65.42153425407409,58.62740968357466,63.5488790473734,
2018-08-25 03:00:00+00:00,63.73,59.57362704038619,65.64331672668456,61.78465475320815,62.16150860755207,59.23743009506033,63.11139074050927,61.67981896240386,63.751898950910984,57.542557038903226,66.2548662778139,59.23743009506033,63.11139074050927,
2018-08-25 04:00:00+00:00,64.62,59.99699091672896,66.3563739967346,63.18876226663589,64.24192671290756,60.530419750711495,66.47394233437304,61.67981896240386,65.29413439766574,59.90935555034875,66.95033673858642,60.530419750711495,66.47394233437304,
2018-08-25 05:00:00+00:00,64.55,60.62819105267524,66.89126563549041,65.36137020111083,65.6623927760742,62.87151916783615,69.0333836310911,61.67981896240386,65.84724787547057,60.4305628029704,70.18622082805632,62.87151916783615,69.0333836310911,
2018-08-25 06:00:00+00:00,64.77,61.61233628034591,67.15781094312666,65.87283619880675,67.84686574610942,65.2048144929959,70.8261407510045,72.22671386596832,67.38575006408101,60.59736024451255,70.89452789866924,65.2048144929959,70.8261407510045,
2018-08-25 07:00:00+00:00,67.43,62.98747322082519,67.19317761659622,66.55238949775695,68.26789833896129,65.81088929448603,70.58271685502933,72.22671386596832,68.19203101608902,60.084942695796485,69.94832166242598,65.81088929448603,70.58271685502933,
2018-08-25 08:00:00+00:00,66.87,65.21185441255568,67.0239060807228,68.1544183897972,68.44766734503872,67.02475623327368,71.25207126814199,72.22671386596832,70.38069690416732,62.70302746677398,72.77844626331328,67.02475623327368,71.25207126814199,
2018-08-25 09:00:00+00:00,68.12,65.95470875263213,66.79954296350478,66.31156428575515,68.07367155376986,66.34464131564607,70.50302679356214,72.00875640638394,67.3286963003731,61.5689821910858,70.24540819585323,66.34464131564607,70.50302679356214,
2018-08-25 10:00:00+00:00,70.34,65.74535827636718,66.75880405902862,68.47759108304976,68.4697800339501,66.11493521491755,70.60039829696515,72.00875640638394,68.79014345271266,62.36290325677394,73.49489648890494,66.11493521491755,70.60039829696515,
2018-08-25 11:00:00+00:00,71.32,65.54799817562102,66.651809694767,69.16500844001769,70.51471696836632,67.38516116388217,72.94622674899404,72.00875640638394,70.10961761974107,64.31650827765463,73.47245339250564,67.38516116388217,72.94622674899404,
2018-08-25 12:00:00+00:00,71.4,65.66111108541487,66.38729362249373,68.95455391168593,70.41677655686715,67.87604457884945,72.41898154594456,66.91046391262182,70.00899549650964,64.21109597682953,72.57218898320197,67.87604457884945,72.41898154594456,
2018-08-25 13:00:00+00:00,69.47,63.55738613128661,66.43758658647536,67.95308000087738,68.32160147151058,65.45633399839356,70.64656949134869,66.91046391262182,68.00232383194212,63.83592119765281,72.67009989786148,65.45633399839356,70.64656949134869,
2018-08-25 14:00:00+00:00,66.85,60.62144646644592,66.23640239477157,64.78433954715727,67.16597013069872,63.90417742340831,69.56942045307284,66.91046391262182,66.52092337718058,59.78101751583814,70.67415201306342,63.90417742340831,69.56942045307284,
